,Song Name,Mean Streams,Total Streams,Stream Count,Mean Duration,Total Duration,First Quarter,Last Quarter
37352,TopBoy,25270.315789473683,1920544,76,146086.0,11102536,2020Q4,2020Q3
37353,Topanga,1141240.0675241158,354925661,311,215364.0,66978204,2018Q4,2018Q4
37354,Toparlanmam Lazım,225033.0,1350198,6,195692.0,1174152,2021Q3,2021Q3
37355,Topik Semalam,180232.25925925927,4866271,27,291906.0,7881462,2019Q4,2018Q4
37356,Topkarakter,60006.3,1800189,30,181286.0,5438580,2021Q3,2021Q4
37357,Topless,336357.9655172414,9754381,29,181344.4827586207,5258990,2021Q3,2018Q4
37358,Toppen av ett berg,118742.0,949936,8,185056.0,1480448,2018Q3,2018Q3
37359,Toprak,293210.0,586420,2,186283.0,372566,2021Q1,2021Q1
37360,Toprak Yağmura (Akustik),352694.90476190473,14813186,42,236905.0,9950010,2021Q4,2021Q4
37361,Topsuz Tüfeksiz,13220.07142857143,185081,14,234207.0,3278898,2015Q4,2016Q1
37362,Tora Ti Na To Kano,7473.95744680851,702552,94,211783.0,19907602,2018Q4,2018Q4
37363,Toradol,289649.3333333333,3475792,12,136118.0,1633416,2019Q3,2019Q3
37364,Torete,118677.22881355933,14003913,118,258176.83050847458,30464866,2016Q4,2016Q4
37365,"Torete - From ""Love You to the Stars And Back""",633879.8556701031,61486346,97,269583.0,26149551,2018Q4,2017Q4
37366,Toretto,19735.25,157882,8,183000.0,1464000,2021Q1,2021Q1
37367,Torm,2651.3928571428573,148478,56,217391.0,12173896,2015Q4,2016Q1
37368,Torn,144497.46846846846,64156876,444,199261.6554054054,88472175,2019Q3,2017Q4
37369,Torn Apart (Bastille Vs. GRADES),9370.0,18740,2,185155.0,370310,2015Q1,2015Q1
37370,Torna Da Me,416320.1267605634,29558729,71,180009.0,12780639,2018Q4,2018Q4
37371,Torna a casa,932108.514084507,132359409,142,230666.0,32754572,2018Q4,2018Q4
37372,Tornado,293539.91549295775,20841334,71,215594.0,15307174,2017Q4,2017Q4
37373,Tornado - Vain Elämää Kausi 9,64418.5,515348,8,207680.0,1661440,2018Q4,2018Q4
37374,Toro Loco,617077.9090909091,6787857,11,164237.0,1806607,2020Q4,2020Q3
37375,Toronto,20569.04081632653,1007883,49,175792.0,8613808,2020Q4,2020Q3
37376,Torpe Canción (Viejo Verano II Parte),171114.5,1026687,6,295133.0,1770798,2017Q4,2017Q4
37377,Tort,7374.098360655737,449820,61,153283.0,9350263,2019Q4,2020Q3
37378,Torvet (feat. Larry),58441.0,233764,4,149687.0,598748,2021Q4,2021Q4
37379,Toskania,181903.40983606558,11096108,61,181935.0,11098035,2019Q3,2020Q1
37380,Toskania Outro,315017.0,2835153,9,307840.0,2770560,2020Q3,2020Q3
37381,Toss A Coin To Your Witcher,69345.66666666667,208037,3,190306.0,570918,2020Q1,2020Q1
37382,Toss a Coin to Your Witcher,25289.333333333332,151736,6,177249.0,1063494,2020Q1,2020Q1
37383,Tosse (La Fine),322984.5,2583876,8,226946.0,1815568,2018Q3,2018Q3
37384,Tot De Dood,380049.04761904763,7981030,21,195251.0,4100271,2019Q4,2019Q4
37385,Tot Ik Grijs Ben,100612.0,402448,4,156124.0,624496,2016Q4,2016Q4
37386,Tot In De Nacht,72328.0,289312,4,203526.0,814104,2015Q4,2015Q4
37387,Tot Laat,271524.7254901961,13847761,51,121084.0,6175284,2021Q3,2021Q4
37388,Tot Pe Centru,23380.803921568626,1192421,51,162942.0,8310042,2021Q4,2021Q4
37389,Tot Sluit,268608.0,1611648,6,177128.0,1062768,2017Q4,2017Q4
37390,Tot We Vallen,286083.14285714284,2002582,7,188250.0,1317750,2019Q4,2020Q1
37391,Tote Präsidenten,177958.66666666666,2135504,12,195333.0,2343996,2016Q4,2016Q4
37392,Toto,66826.91549295775,4744711,71,188820.0,13406220,2018Q4,2018Q4
37393,Toto (feat. RAF Camora),216763.31944444444,31213918,144,205140.0,29540160,2018Q4,2018Q4
37394,Toto Leto,21998.934782608696,2023902,92,181298.0,16679416,2020Q4,2020Q3
37395,Toto Neni Hudba,8106.0,24318,3,212454.0,637362,2018Q4,2018Q4
37396,Toto Riina,26210.75,314529,12,132244.0,1586928,2021Q4,2021Q4
37397,Toto et Ninetta,331471.7358490566,17568002,53,211666.0,11218298,2018Q4,2018Q4
37398,Totola,16300.40909090909,358609,22,160500.0,3531000,2021Q4,2021Q4
37399,Totoro - Emodrill version 2019,396678.0,1586712,4,195452.0,781808,2019Q4,2019Q4
37400,Tottunut pimeään (feat. Hassan Maikal),86352.75,1381644,16,214613.0,3433808,2020Q4,2020Q4
37401,Totuuksia popmusiikista,44046.0,132138,3,142720.0,428160,2021Q4,2021Q4
37402,Totuutta ja tehtävää,28113.0,112452,4,242279.0,969116,2015Q4,2015Q4
37403,Totuutta ja tehtävää (Vain elämää kausi 10),119252.875,1908046,16,221788.0,3548608,2019Q4,2019Q4
37404,Totuutta ja tehtävää (Vain elämää kausi 4),94257.66666666667,2262184,24,173200.0,4156800,2015Q4,2015Q4
37405,Tou Bem (feat. Lhast),66139.4,10251607,155,191679.0,29710245,2018Q4,2020Q3
37406,Tou Fora (feat. Biya),30909.0,154545,5,214500.0,1072500,2019Q4,2019Q4
37407,Tou Na Festa,74909.0,149818,2,256989.0,513978,2020Q1,2020Q1
37408,Tou Na Moda,21472.6,429452,20,171692.0,3433840,2018Q3,2018Q4
37409,Touch,137769.98230088496,62272032,452,209532.90265486727,94708872,2015Q4,2016Q4
37410,Touch Down,25575.0,127875,5,225320.0,1126600,2017Q4,2017Q4
37411,Touch It,225699.44680851063,10607874,47,165000.0,7755000,2021Q3,2021Q4
37412,Touch Me,161602.33333333334,1939228,12,194004.0,2328048,2016Q4,2015Q4
37413,Touch The Sky,41465.0,124395,3,262120.0,786360,2015Q3,2015Q3
37414,Touch Your Body,25093.0,376395,15,147692.0,2215380,2021Q4,2021Q4
37415,Touch and Go,44686.0,178744,4,240986.0,963944,2015Q4,2015Q4
37416,Touch in the Night,21295.0,21295,1,272013.0,272013,2015Q1,2015Q1
37417,Touch the Sky,113170.05263157895,4300462,38,170347.0,6473186,2021Q4,2021Q4
37418,Toucha Fame,472284.8275862069,27392520,58,174315.0,10110270,2019Q3,2019Q4
37419,Touchdown,285483.0,3425796,12,253119.0,3037428,2017Q4,2017Q4
37420,"Touchin, Lovin (feat. Nicki Minaj)",598400.0,2393600,4,221986.0,887944,2015Q1,2015Q1
37421,Touching You Again,115811.0,926488,8,182270.0,1458160,2016Q4,2016Q4
37422,Touchè,118854.78947368421,2258241,19,167807.0,3188333,2017Q4,2017Q4
37423,Tough,35048.0,140192,4,229282.0,917128,2019Q4,2019Q4
37424,Tough Love,188892.2641509434,10011290,53,191248.0,10136144,2019Q3,2020Q1
37425,Tough Love (feat. Eve Ai),67882.76811594203,4683911,69,210598.0,14531262,2019Q3,2020Q1
37426,Tough Pill,21373.0,85492,4,212000.0,848000,2018Q4,2018Q4
37427,Toujours plus,390720.75,6251532,16,171146.0,2738336,2019Q3,2019Q3
37428,Toulavá,4492.5,197670,44,164687.0,7246228,2015Q4,2015Q4
37429,Tour (feat. KESI),94341.86666666667,1415128,15,167638.0,2514570,2020Q4,2020Q3
37430,Tour de France,244148.0,2197332,9,188347.0,1695123,2021Q4,2021Q4
37431,Tourner la tête,440949.1666666667,29102645,66,158900.0,10487400,2020Q4,2020Q3
37432,Tous Eipes Pos,2310.1190476190477,97025,42,199200.0,8366400,2015Q3,2016Q1
37433,Tous les couler,312811.17647058825,21271160,68,181400.0,12335200,2019Q3,2019Q4
37434,Tous les jours,420090.6666666667,5041088,12,209080.0,2508960,2020Q4,2021Q1
37435,Tous les mêmes,290699.2272727273,12790766,44,192186.0,8456184,2017Q4,2017Q4
37436,Tout,295441.8205128205,11522231,39,182670.35897435897,7124144,2018Q4,2018Q4
37437,Tout Est Bon,406476.0625,45525319,112,155433.0,17408496,2020Q4,2020Q3
37438,Tout a changé,571865.0,6862380,12,443800.0,5325600,2020Q4,2020Q4
37439,Tout ce que je sais (feat. YBN Cordae),286438.5,3437262,12,177619.0,2131428,2018Q4,2018Q4
37440,Tout donner - Pilule violette,147208.4328358209,9862965,67,203146.0,13610782,2016Q4,2016Q4
37441,Tout en Gucci,361814.2956521739,83217288,230,227117.0,52236910,2021Q3,2021Q4
37442,Tout est bon,334336.27419354836,20728849,62,188085.0,11661270,2018Q4,2018Q4
37443,Tout est calé (feat. Koba LaD),433704.0,1734816,4,185253.0,741012,2020Q1,2020Q1
37444,Tout est prêt,502826.0,1508478,3,192000.0,576000,2020Q3,2020Q3
37445,Tout ira mieux,139218.66666666666,6682496,48,289000.0,13872000,2016Q4,2016Q4
37446,Tout l'monde s'en fout,136998.0,1232982,9,148280.0,1334520,2017Q3,2017Q3
37447,Tout le monde sait,281168.0,1124672,4,160613.0,642452,2018Q4,2018Q4
37448,Tout oublier,319805.0724137931,92743471,290,202120.0,58614800,2018Q4,2018Q4
37449,Tout recommencer,446882.0909090909,9831406,22,150382.0,3308404,2021Q3,2021Q4
37450,Tout recommencer (feat. Tessa B),526338.0,4210704,8,227680.0,1821440,2019Q3,2019Q3
37451,Tout s'achète,353100.45454545453,3884105,11,198533.0,2183863,2019Q4,2019Q4
37452,Tout va bien,365782.47777777776,32920423,90,149053.0,13414770,2018Q4,2017Q4
37453,Tout va bien (Remix) [feat. Eugy & Kojo Funds],494085.0,1482255,3,149031.0,447093,2018Q4,2018Q4
37454,Toute l'année (feat. Timal),465353.7413793103,26990517,58,198280.0,11500240,2019Q3,2020Q1
37455,Toutes générations (feat. Rim'K),428226.16,10705654,25,179213.0,4480325,2020Q4,2020Q3
37456,Toutes les couleurs,389508.4583333333,18696406,48,197169.0,9464112,2020Q4,2021Q1
37457,Toutes les femmes savent danser,182720.0,730880,4,161173.0,644692,2018Q3,2018Q3
37458,Tova NE sym az,9385.41935483871,290948,31,219428.0,6802268,2021Q3,2021Q4
37459,Tova sym az,4938.5,59262,12,209142.0,2509704,2020Q3,2020Q3
37460,Toxic,407502.0137777778,916879531,2250,168283.1591111111,378637108,2021Q3,2021Q4
37461,Toxic (with Lil Durk),665423.25,10646772,16,266283.0,4260528,2021Q4,2021Q4
37462,Toxic - Operación Triunfo 2018,305835.4285714286,2140848,7,153146.0,1072022,2018Q4,2018Q4
37463,Toxic Waste,2349218.75,28190625,12,173129.0,2077548,2018Q4,2018Q4
37464,Toxicity,99657.0,398628,4,218933.0,875732,2015Q4,2015Q4
37465,Toxico,84222.68548387097,10443613,124,195666.0,24262584,2019Q4,2020Q1
37466,Toy,599403.7058823529,40759452,68,191361.0588235294,13012552,2020Q4,2018Q3
37467,Toy Boy,566437.6428571428,15860254,28,200699.0,5619572,2018Q4,2018Q4
37468,Toy Recho,30231.683333333334,1813901,60,249312.0,14958720,2021Q3,2021Q4
37469,Toy Story,183382.734375,11736495,64,161146.0,10313344,2018Q4,2019Q4
37470,Toyota Celica,60232.0,240928,4,263466.0,1053864,2018Q3,2018Q3
37471,Toz Taneleri,637453.6666666666,36334859,57,269002.0,15333114,2019Q4,2020Q3
37472,Tra Haqi,7503.631578947368,285138,38,363650.0,13818700,2019Q3,2019Q4
37473,Tra Tra Tra Remix - Remix,264988.20625,127194339,480,171000.0,82080000,2019Q3,2020Q1
37474,Tra le granite e le granate,182830.13636363635,4022263,22,189666.0,4172652,2017Q3,2017Q4
37475,Traag,238072.6294117647,40472347,170,189619.0,32235230,2018Q4,2017Q4
37476,Trabajo,200745.96226415093,10639536,53,146944.0,7788032,2017Q4,2017Q4
37477,Traccia numero 3 (feat. Max Pezzali),91554.66666666667,1098656,12,181920.0,2183040,2016Q4,2016Q4
37478,Track 1,1607422.0,3214844,2,133193.0,266386,2021Q1,2021Q1
37479,Tracksuit (feat. AMRO),119231.0,3815392,32,194995.0,6239840,2020Q4,2021Q1
37480,Tradimento (Il Traditore),163470.0,490410,3,215960.0,647880,2017Q4,2017Q4
37481,Trading,35135.0,105405,3,179996.0,539988,2021Q4,2021Q4
37482,Traffic (feat. Hef),137697.0,550788,4,191500.0,766000,2016Q4,2016Q4
37483,Traffic Lights,94039.10714285714,5266190,56,167799.0,9396744,2015Q3,2015Q4
37484,Traffic light,36080.65151515151,2381323,66,231586.0,15284676,2021Q3,2021Q4
37485,Trafiquants,509760.0,1529280,3,159760.0,479280,2020Q3,2020Q3
37486,Trage Flow,223059.0,1784472,8,167608.0,1340864,2016Q4,2016Q4
37487,Tragedia,201197.140625,12876617,64,203626.0,13032064,2017Q4,2017Q4
37488,Tragedia (Vain elämää kausi 10),82812.42857142857,2318748,28,192454.0,5388712,2019Q3,2019Q4
37489,Tragic Endings (feat. Skylar Grey),395250.25,63240040,160,252026.0,40324160,2017Q4,2017Q4
37490,Tragic Transistor,93675.0,281025,3,228015.0,684045,2019Q4,2019Q4
37491,Trago seu Amor de Volta (feat. Dilsinho),781846.0,6254768,8,158544.0,1268352,2018Q4,2018Q4
37492,Tragvay si,5864.920353982301,662736,113,256743.0,29011959,2019Q3,2020Q3
37493,Traicionera,240256.80943804033,666952903,2776,228307.6023054755,633781904,2018Q4,2016Q4
37494,Traicionera - Remix,65110.21917808219,14259138,219,208720.0,45709680,2017Q3,2016Q4
37495,Traicionero,70675.75735294117,9611903,136,299960.0,40794560,2015Q4,2016Q4
37496,Traidora (feat. Marc Anthony),42253.13856812933,18295609,433,216320.0,93666560,2015Q4,2016Q4
37497,Train Wreck,390975.28762720944,729950862,1867,208826.0,389878142,2021Q3,2020Q3
37498,Train de vie,340147.843373494,56464542,166,214520.0,35610320,2018Q4,2018Q4
37499,Train de vie (feat. PLK),382230.6111111111,27520604,72,187146.0,13474512,2020Q4,2020Q3
37500,Train food,650397.9666666667,97559695,150,164082.0,24612300,2018Q4,2018Q4
37501,Trainwreck,1321.3333333333333,15856,12,204680.0,2456160,2016Q4,2016Q4
37502,Traitement,19150.571428571428,268108,14,180019.0,2520266,2021Q3,2021Q4
37503,Traje unos tangos,178245.56,13368417,75,151643.0,11373225,2019Q3,2019Q4
37504,Trajectoire,437356.0,437356,1,260568.0,260568,2020Q1,2020Q1
37505,Trakatá,291083.75,6986010,24,178064.0,4273536,2021Q3,2021Q4
37506,Trakten min,116085.91489361702,5456038,47,141366.0,6644202,2016Q4,2016Q4
37507,Traktor,70459.25,1127348,16,128571.0,2057136,2020Q4,2020Q4
37508,Traktor - Remix,69598.0,278392,4,131875.0,527500,2020Q4,2020Q4
37509,Tramadol,12945.0,64725,5,148982.0,744910,2021Q4,2021Q4
37510,Tramontane,33625.0,100875,3,199044.0,597132,2018Q4,2018Q4
37511,Trampertøsen,164160.0,328320,2,163790.0,327580,2020Q1,2020Q1
37512,Trampoliini (Vain elämää kausi 7),163028.83720930232,7010240,43,180440.0,7758920,2017Q4,2017Q4
37513,Trampoliini - Radio Edit,73769.625,1770471,24,238180.0,5716320,2017Q3,2016Q4
37514,Trampoline,26371.214285714286,1845985,70,184060.0,12884200,2018Q4,2018Q4
37515,Trampoline (with ZAYN),412941.0663625052,995600911,2411,184280.0,444299080,2019Q4,2020Q3
37516,Tramposa Y Mentirosa,249356.2857142857,1745494,7,212400.0,1486800,2020Q4,2021Q4
37517,Tran Tran,426263.81052631576,40495062,95,219733.0,20874635,2017Q4,2017Q4
37518,Trance,414996.0540540541,15354854,37,191953.0810810811,7102264,2019Q3,2021Q4
37519,Tranen In De Studio,168416.0,673664,4,201597.0,806388,2019Q3,2019Q3
37520,Trankilo,148294.07462686568,9935703,67,240000.0,16080000,2017Q4,2017Q4
37521,Trankobuskas - Remix,322752.1818181818,21301644,66,122400.0,8078400,2021Q3,2021Q4
37522,Tranqui,86068.0,258204,3,231191.0,693573,2019Q4,2019Q4
37523,Tranquila,120162.15789473684,4566162,38,207185.57894736843,7873052,2015Q1,2015Q4
37524,Tranquilito,1071000.934065934,97461085,91,166099.07692307694,15115016,2019Q4,2021Q4
37525,Tranquilito - Remix,936348.0,5618088,6,220090.0,1320540,2021Q4,2021Q4
37526,Tranquille,300131.5714285714,10504605,35,215882.0,7555870,2017Q4,2017Q4
37527,Tranquillo,300116.63636363635,13205132,44,165991.0,7303604,2019Q4,2019Q4
37528,Tranquilo,81928.52542372882,9667566,118,263131.0,31049458,2019Q4,2020Q3
37529,Tranquilísimo,610555.1702127659,28696093,47,143179.0,6729413,2021Q3,2021Q4
37530,Transformer (feat. Nicki Minaj),559290.8,11185816,20,196333.0,3926660,2018Q4,2018Q4
37531,Transplante,685850.5394736842,52124641,76,166091.0,12622916,2018Q4,2017Q4
37532,Transportin',1337942.0114503817,350540807,262,169344.0,44368128,2017Q4,2017Q4
37533,Trap Beldi,5449.1506849315065,397788,73,200225.0,14616425,2019Q3,2020Q1
37534,Trap CV,292223.9411764706,4967807,17,191428.0,3254276,2019Q4,2019Q4
37535,Trap Emo Rmx (feat. Achille Lauro),512619.6666666667,6151436,12,142306.0,1707672,2020Q4,2020Q4
37536,Trap Freestyle Part 1 (Trap Van Vroeger),347050.76470588235,5899863,17,178541.0,3035197,2019Q4,2020Q1
37537,Trap II,72424.0,217272,3,192240.0,576720,2018Q4,2018Q4
37538,Trap Luv,57551.88082901554,11107513,193,135903.0,26229279,2019Q4,2020Q3
37539,Trap Niggas,719758.6666666666,17274208,24,183800.0,4411200,2015Q3,2015Q4
37540,Trap Pea,22870.21052631579,1738136,76,228461.0,17363036,2020Q4,2020Q3
37541,Trap Phone (feat. Capo Plaza),1023166.0447761194,68552125,67,200533.0,13435711,2018Q4,2018Q4
37542,Trap Queen,257134.82789460963,1063766783,4137,222093.0,918798741,2015Q4,2016Q4
37543,Trap Queen (feat. Gradur) - Remix,53413.46428571428,1495577,28,195589.0,5476492,2015Q4,2015Q4
37544,Trap Roumi,4138.0,16552,4,152714.0,610856,2019Q3,2019Q3
37545,Trap Roumi V2,29682.910256410258,2315267,78,205846.0,16055988,2021Q3,2021Q4
37546,TrapLife,86212.96341463414,7069463,82,158142.0,12967644,2021Q4,2021Q4
37547,Trapa na godinata,7844.0,188256,24,202000.0,4848000,2020Q4,2021Q1
37548,Trapano,670884.6923076923,17443002,26,173691.0,4515966,2017Q4,2017Q4
37549,Trapazoid,65884.85714285714,1844776,28,173573.0,4860044,2020Q4,2020Q4
37550,Trapjack 2,228338.0,913352,4,128246.0,512984,2020Q4,2020Q4
37551,Traplife,529962.6666666666,4769664,9,246452.0,2218068,2021Q4,2021Q4
37552,Trapollo,116896.0895522388,7832038,67,186003.0,12462201,2018Q4,2018Q4
37553,Trappa,16119.447368421053,1225078,76,180092.0,13686992,2018Q4,2018Q4
37554,Trappa í Versace,9456.5,56739,6,156623.0,939738,2019Q4,2019Q4
37555,Trappen,350286.9,7005738,20,194008.0,3880160,2019Q4,2019Q4
37556,Trapper,330497.0,1652485,5,135652.0,678260,2018Q4,2018Q4
37557,Trapper Of The Year (Intro),458098.0,1832392,4,110163.0,440652,2021Q4,2021Q4
37558,Trapper Of The Year (Intro) - Bonus Track,533210.0,7998150,15,110163.0,1652445,2021Q4,2021Q4
37559,Traproom,145289.0,2324624,16,188738.0,3019808,2019Q3,2019Q3
37560,Trapstar,259536.58,12976829,50,186430.88,9321544,2018Q4,2021Q4
37561,Tras De Mí,258054.5,4644981,18,192320.0,3461760,2020Q3,2020Q3
37562,Tras Pe Dreapta,20607.91304347826,473982,23,209500.0,4818500,2019Q4,2019Q4
37563,Tras Vos,215942.0,647826,3,170500.0,511500,2019Q4,2019Q4
37564,Traube Minze,297584.04761904763,12498530,42,184866.0,7764372,2018Q4,2018Q4
37565,Traum,74351.02564102564,11598760,156,193626.64102564103,30205756,2015Q1,2016Q1
37566,Trauma,964462.0,14466930,15,232805.33333333334,3492080,2018Q4,2018Q4
37567,Traumfängerphase (Mezzanin),113309.66666666667,1359716,12,150750.0,1809000,2015Q4,2015Q4
37568,"Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)",2022439.520958084,337747400,167,214270.0,35783090,2021Q4,2021Q4
37569,Travail d'arabe,443850.6666666667,2663104,6,236013.0,1416078,2021Q1,2021Q1
37570,Travailler,361728.25,5787652,16,175546.0,2808736,2019Q3,2019Q4
37571,Travelers,88108.0,1585944,18,106573.0,1918314,2019Q4,2019Q4
37572,Traveling Light,8857.5,141720,16,262453.0,4199248,2016Q4,2016Q4
37573,Traveller,693389.0,2773556,4,222413.0,889652,2015Q4,2015Q4
37574,Travesuras,61510.086078639746,115761982,1882,197873.56004250798,372398040,2015Q1,2016Q3
37575,Travesuras - Remix,39304.02430044183,53374865,1358,289679.2665684831,393384444,2015Q1,2016Q1
37576,Travolta,4748.928571428572,66485,14,195875.0,2742250,2015Q4,2016Q3
37577,Traí Sim - Ao Vivo,1665039.75,33300795,20,178213.0,3564260,2018Q4,2018Q4
37578,Treaba Ei,30795.785714285714,1724564,56,151254.0,8470224,2020Q4,2021Q1
37579,Treacherous (Taylor's Version),1379865.5066666666,103489913,75,242720.0,18204000,2021Q4,2021Q4
37580,Treading Water,1034567.6666666666,15518515,15,178506.0,2677590,2017Q4,2017Q4
37581,Treasure,43023.11147011309,26631306,619,180187.48788368335,111536055,2015Q1,2016Q4
37582,Treasured Soul - Radio Edit,65603.0,1443266,22,177600.0,3907200,2015Q3,2015Q4
37583,Treat People With Kindness,931789.1428571428,65225240,70,197346.0,13814220,2019Q4,2019Q4
37584,Treat You Better,382630.300465437,2219638373,5801,188120.67626271333,1091288043,2018Q4,2016Q4
37585,Treat You Better - Ashworth Remix,2018.0,8072,4,232666.0,930664,2016Q4,2016Q4
37586,Treaty,21705.166666666668,1041848,48,242333.0,11631984,2016Q4,2016Q4
37587,Tree House,111435.0,445740,4,193397.0,773588,2021Q4,2021Q4
37588,Tree and River,12386.0,49544,4,109740.0,438960,2019Q3,2019Q3
37589,Treehouse (feat. Shotty Horroh),44086.0,176344,4,219933.0,879732,2019Q3,2019Q3
37590,Treenaa,218182.25,1745458,8,181723.0,1453784,2021Q1,2021Q1
37591,Treinstation,202384.25,4047685,20,169879.0,3397580,2020Q4,2020Q3
37592,Trek Nulaštyri,15866.0,79330,5,371256.0,1856280,2018Q4,2018Q4
37593,Trem Bala,241825.0,967300,4,151902.0,607608,2016Q4,2016Q4
37594,Tren Al Sur,178610.27586206896,5179698,29,336933.0,9771057,2019Q4,2018Q3
37595,Trenažöör,7243.270742358079,1658709,229,219840.0,50343360,2018Q4,2020Q3
37596,Trender,286000.45714285714,10010016,35,238183.0,8336405,2017Q4,2017Q4
37597,Trendsetter (feat. Blow),174324.0,871620,5,184920.0,924600,2017Q4,2017Q4
37598,Trendy,716385.1358024691,58027196,81,183564.0,14868684,2020Q4,2020Q3
37599,Trenger en mann,115597.30841121495,12368912,107,181425.0,19412475,2019Q3,2020Q3
37600,Trepni,2006.55223880597,134439,67,259226.0,17368142,2016Q4,2016Q4
37601,Treppenhaus,446286.70588235295,7586874,17,188746.0,3208682,2020Q4,2020Q3
37602,Tres Mujeres y Ella (feat. Andrés Calamaro),122415.0,489660,4,237933.0,951732,2016Q4,2016Q4
37603,Tres Rosas,164143.38356164383,11982467,73,163080.0,11904840,2018Q4,2018Q4
37604,Tres Semanas,1535.0,1535,1,236640.0,236640,2015Q1,2015Q1
37605,Tresi,281619.0,844857,3,153680.0,461040,2017Q3,2017Q3
37606,Treur Niet (Ode Aan Het Leven),172756.38461538462,8983332,52,222026.0,11545352,2015Q4,2016Q1
37607,Trevo (Tu),437410.7945736434,112851985,258,205785.6511627907,53092698,2018Q4,2017Q4
37608,Treysta Mér,6272.5,50180,8,257528.0,2060224,2016Q4,2016Q4
37609,Trezor,35092.666666666664,421112,12,116573.0,1398876,2019Q4,2019Q4
37610,Triangulo,56552.45,1131049,20,223560.0,4471200,2015Q4,2016Q1
37611,Tribula,12458.0,37374,3,64685.0,194055,2021Q3,2021Q3
37612,Tribut,122598.6875,3923158,32,197992.0,6335744,2020Q4,2021Q1
37613,Tricheur,353082.3275862069,61436325,174,248466.0,43233084,2019Q3,2020Q3
37614,Trick or Treat,65853.33333333333,790240,12,239428.0,2873136,2021Q4,2021Q4
37615,Trifila - Remix,35089.52380952381,2210640,63,295384.0,18609192,2021Q3,2021Q4
37616,Trifilla,22107.0,44214,2,237000.0,474000,2021Q1,2021Q1
37617,Trigger,339052.75,252255246,744,171986.0,127957584,2019Q4,2020Q1
37618,Trika Trika,15135.304347826086,696224,46,168646.0,7757716,2019Q4,2020Q1
